candle_size,weekday,target
0.2401115618661258,0,0
0.1886409736308316,1,0
0.321501014198783,1,0
0.2167849898580122,2,0
0.1052231237322515,2,0
0.5778397565922921,3,1
0.449290060851927,3,0
0.1143509127789046,3,1
0.4426977687626774,4,0
0.1975152129817444,4,1
0.3483772819472617,4,1
0.1214503042596348,0,1
0.4936612576064909,0,0
0.2193204868154158,1,0
0.1209432048681541,1,0
0.1594827586206897,1,0
0.3907200811359027,2,0
0.0671906693711967,3,0
0.1544117647058824,3,1
0.1873732251521298,3,1
0.2314908722109533,3,0
0.1460446247464503,4,0
0.1800202839756592,4,0
0.1511156186612576,0,0
0.3118661257606491,0,1
0.1820486815415821,0,1
0.3070486815415821,0,1
0.2621703853955375,0,0
0.8838742393509129,1,0
0.1731744421906694,1,1
0.2449290060851927,1,1
0.1346348884381339,1,1
0.1706389452332657,2,0
0.4028904665314402,3,0
0.2629310344827586,3,1
0.1650608519269777,4,0
0.417342799188641,4,1
0.1686105476673428,4,1
0.1934584178498986,4,1
0.470841784989858,4,0
0.2563387423935092,0,0
0.0940669371196754,0,0
0.2309837728194726,0,0
0.1620182555780933,0,1
0.3440669371196754,1,1
0.0775862068965517,1,1
0.2309837728194726,1,1
0.2352941176470588,1,1
0.1531440162271805,3,1
0.143762677484787,3,1
0.0775862068965517,4,1
0.050709939148073,4,0
0.4683062880324544,0,0
0.165314401622718,0,0
0.1440162271805274,0,0
0.1990365111561866,1,0
0.4989858012170386,1,1
0.1531440162271805,2,0
0.2068965517241379,2,1
0.1612576064908722,3,0
0.3962981744421907,3,0
0.2669878296146045,3,0
0.1227180527383367,3,0
0.1452839756592292,3,0
0.1016734279918864,4,1
0.0631338742393509,4,0
0.1876267748478702,0,0
0.0235801217038539,0,1
0.1577079107505071,1,0
0.1716531440162272,2,1
0.0618661257606491,2,0
0.3052738336713996,3,1
0.0966024340770791,3,0
0.1566937119675456,3,1
0.1734279918864097,3,1
0.2137423935091278,3,0
0.1224645030425963,3,1
0.0950811359026369,4,0
0.1016734279918864,0,0
0.1326064908722109,0,0
0.0900101419878296,0,1
0.2525354969574037,0,1
0.0834178498985801,2,0
0.1232251521298174,2,0
0.1397058823529412,3,0
0.0631338742393509,3,0
0.2545638945233266,3,1
0.1397058823529412,4,1
0.1779918864097363,0,1
0.1191683569979716,0,0
0.0387931034482758,1,0
0.1102941176470588,1,0
0.06947261663286,2,1
0.4563894523326572,2,0
0.0968559837728194,3,0
0.3344320486815416,3,0
0.2335192697768763,4,1
0.2015720081135903,4,0
0.1759634888438134,4,1
0.4284989858012171,0,0
0.2403651115618661,1,0
0.0641480730223123,1,0
0.1577079107505071,1,0
0.0623732251521298,1,0
0.0839249492900608,2,1
0.1184077079107505,2,1
0.1219574036511156,2,0
0.1108012170385395,2,0
0.1222109533468559,2,0
0.1511156186612576,4,0
0.2147565922920893,0,0
0.0991379310344827,0,1
0.1561866125760649,0,1
0.1650608519269777,0,0
0.1133367139959432,1,0
0.1577079107505071,1,0
0.1184077079107505,2,0
0.0491886409736308,2,1
0.1057302231237322,3,0
0.1140973630831643,3,0
0.0943204868154158,3,0
0.1209432048681541,3,1
0.1191683569979716,4,0
0.2330121703853956,4,1
0.0742900608519269,4,0
0.390973630831643,0,0
0.1972616632860041,0,1
0.1521298174442191,0,1
0.1313387423935091,0,1
0.0813894523326572,1,1
0.1384381338742394,1,1
0.0775862068965517,1,1
0.053498985801217,1,0
0.0524847870182555,2,0
0.082657200811359,2,1
0.0831643002028397,3,0
0.3435598377281947,3,1
0.0646551724137931,4,1
0.0945740365111561,4,0
0.1285496957403651,0,1
0.1148580121703854,0,1
0.0945740365111561,0,1
0.0983772819472616,1,1
0.1143509127789046,1,0
0.0352434077079107,1,0
0.1632860040567951,2,1
0.1584685598377282,2,1
0.0621196754563894,3,0
0.0927991886409736,3,0
0.095841784989858,3,1
0.2071501014198783,4,0
0.1049695740365111,4,0
0.0907707910750507,4,0
0.0846855983772819,4,0
0.0991379310344827,4,0
0.114604462474645,4,0
0.1057302231237322,4,0
0.0512170385395537,1,1
0.0727687626774847,1,1
0.0773326572008113,1,1
0.0900101419878296,1,0
0.1156186612576064,2,1
0.0448782961460446,2,0
0.0380324543610547,2,0
0.0256085192697768,3,0
0.0938133874239351,3,0
0.050709939148073,3,0
0.1371703853955375,3,1
0.1275354969574036,4,0
0.0745436105476673,0,0
0.0912778904665314,0,1
0.1356490872210953,0,1
0.059077079107505,0,1
0.1031947261663286,0,1
0.167342799188641,1,1
0.0687119675456389,2,0
0.031947261663286,2,0
0.1075050709939148,2,1
0.0900101419878296,4,1
0.0654158215010142,4,0
0.0998985801217038,0,0
0.1736815415821501,0,1
0.0616125760649087,0,1
0.075050709939148,1,1
0.2634381338742393,1,0
0.0580628803245436,2,0
0.0646551724137931,2,0
0.0585699797160243,3,1
0.0844320486815415,3,0
0.188894523326572,4,0
0.1272819472616633,4,1
1.0,4,0
0.2479716024340771,4,0
0.0704868154158215,4,0
0.0537525354969574,4,0
0.1062373225152129,0,0
0.1683569979716024,0,0
0.0998985801217038,1,0
0.0897565922920892,1,0
0.1338742393509128,1,0
0.0687119675456389,2,0
0.247210953346856,3,0
0.1622718052738337,0,0
0.2129817444219067,0,0
0.0988843813387423,0,0
0.0915314401622718,1,1
0.1095334685598377,1,0
0.1016734279918864,1,1
0.1237322515212982,2,0
0.1075050709939148,2,1
0.1234787018255578,2,0
0.0859533468559837,2,1
0.1594827586206897,2,1
0.0834178498985801,2,0
0.1315922920892495,3,0
0.0699797160243407,3,0
0.0656693711967545,4,1
0.0453853955375253,4,0
0.2030933062880324,0,1
0.0671906693711967,0,1
0.0968559837728194,0,0
0.0456389452332657,0,0
0.0644016227180527,1,0
0.0874746450304259,1,0
0.1604969574036511,1,0
0.135395537525355,2,0
0.040314401622718,2,1
0.085446247464503,4,0
0.0540060851926977,4,0
0.6480730223123733,4,0
0.1949797160243408,4,0
0.0570486815415821,0,0
0.0745436105476673,0,0
0.106997971602434,0,1
0.0758113590263691,0,0
0.1774847870182556,1,0
0.0233265720081135,1,1
0.0780933062880324,3,0
0.1440162271805274,3,0
0.1693711967545639,3,0
0.1143509127789046,3,1
0.0618661257606491,4,0
0.0674442190669371,4,0
0.0474137931034482,4,0
0.0555273833671399,4,1
0.1001521298174442,4,1
0.2134888438133874,0,1
0.0955882352941176,0,0
0.1716531440162272,0,0
0.2198275862068965,0,0
0.2347870182555781,1,1
0.1523833671399594,1,0
0.1422413793103448,1,1
0.188894523326572,1,0
0.0806288032454361,2,0
0.0917849898580121,2,0
0.0603448275862069,2,0
0.1001521298174442,2,0
0.0874746450304259,3,0
0.3912271805273834,3,0
0.0715010141987829,3,0
0.1516227180527383,3,0
0.2667342799188641,4,0
0.2581135902636917,4,0
0.1744421906693712,0,0
0.1260141987829615,0,0
0.0494421906693712,0,0
0.2994421906693712,1,0
0.1891480730223124,1,0
0.1825557809330629,2,0
0.1168864097363083,2,1
0.1313387423935091,2,1
0.1039553752535497,3,1
0.1630324543610548,4,0
0.1850912778904665,4,1
0.0745436105476673,4,1
0.1559330628803245,0,0
0.0780933062880324,0,0
0.1645537525354969,0,1
0.079868154158215,0,0
0.0595841784989858,0,0
0.1059837728194726,1,0
0.2451825557809331,1,0
0.0712474645030425,1,0
0.0469066937119675,2,1
0.0387931034482758,2,1
0.0463995943204868,2,0
0.1427484787018255,3,0
0.0529918864097363,4,0
0.1217038539553752,0,1
0.1574543610547667,0,1
0.1153651115618661,0,1
0.1726673427991886,0,1
0.0659229208924949,0,0
0.1366632860040568,0,0
0.0920385395537525,1,1
0.1886409736308316,1,0
0.1110547667342799,1,1
0.2730730223123732,1,1
0.2091784989858012,1,0
0.0773326572008113,2,1
0.2256592292089249,2,1
0.056288032454361,2,1
0.1204361054766734,2,1
0.1237322515212982,3,0
0.1640466531440162,3,0
0.1359026369168357,3,0
0.3222616632860041,3,0
0.066683569979716,4,0
0.1422413793103448,4,0
0.2464503042596349,4,0
0.1364097363083164,4,1
0.3308823529411765,4,1
0.0933062880324543,4,0
0.26394523326572,0,0
0.2730730223123732,0,0
0.2446754563894523,0,0
0.1295638945233266,0,0
0.0869675456389452,0,0
0.1478194726166329,1,1
0.1397058823529412,1,1
0.1092799188640973,2,1
0.1503549695740365,2,0
0.1990365111561866,2,1
0.2664807302231237,2,1
0.2456896551724138,2,0
0.2347870182555781,3,0
0.1650608519269777,4,1
0.1899087221095335,4,1
0.3169371196754564,4,0
0.2109533468559838,0,1
0.1873732251521298,0,1
0.1886409736308316,0,0
0.1341277890466531,1,0
0.2434077079107506,1,0
0.2008113590263691,1,0
0.2195740365111562,1,1
0.1746957403651116,2,1
0.2398580121703854,2,0
0.1518762677484787,3,1
0.133367139959432,3,0
0.2112068965517241,3,0
0.1359026369168357,3,0
0.2200811359026369,4,0
0.2644523326572008,4,1
0.1506085192697769,4,0
0.3088235294117647,4,0
0.1762170385395537,4,0
0.1163793103448276,0,1
0.1746957403651116,0,1
0.2832150101419878,0,0
0.4467545638945233,1,1
0.2467038539553752,1,1
0.1163793103448276,1,0
0.1746957403651116,1,1
0.4018762677484787,1,0
0.2938640973630831,1,0
0.2852434077079107,2,0
0.4799695740365112,3,0
0.2317444219066937,3,0
0.5065922920892496,3,1
0.4290060851926978,4,0
0.6072515212981745,4,0
0.375,4,1
0.2712981744421907,0,0
0.1559330628803245,0,0
0.4021298174442191,0,1
0.3714503042596349,0,0
0.1878803245436106,0,0
0.495182555780933,1,0
0.7649594320486816,2,0
0.6171399594320488,2,0
0.4411764705882353,2,0
0.4016227180527384,2,1
0.4312880324543611,2,1
0.3450811359026369,3,0
0.2794117647058823,3,0
0.2246450304259635,0,1
0.1848377281947262,0,0
0.3057809330628803,1,0
0.4376267748478702,1,0
0.1523833671399594,1,0
0.27079107505071,1,0
0.2738336713995943,1,0
0.295131845841785,1,1
0.2740872210953347,2,1
0.433316430020284,3,1
0.7639452332657202,3,0
0.5271298174442192,3,0
0.1866125760649087,3,0
0.2185598377281947,3,0
0.2403651115618661,4,1
