candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
29.62,7.060000000000173,False,0.014803634437192008,4,London,4,New York,True,False,30498,False
4.48,1.1300000000001091,False,0.002230398136024415,0,Tokyo,0,London,False,False,7610,False
12.74,5.019999999999982,False,0.00636293713977485,0,London,1,Tokyo,False,False,16987,True
11.42,0.8600000000001273,False,0.005718406056903648,0,London,0,New York,True,True,20769,True
19.68,0.049999999999954525,False,0.009879518072289156,0,London,0,London,True,True,23360,True
3.99,0.009999999999990905,False,0.001995768370822767,1,Tokyo,1,Tokyo,False,False,3916,True
4.88,1.75,False,0.0024339030728026292,1,New York,1,New York,False,False,7717,False
18.53,4.079999999999927,False,0.009327212507424522,2,Tokyo,2,London,True,True,13695,False
9.24,0.5299999999999727,False,0.004675332560857752,2,Tokyo,2,London,True,True,12917,False
6.46,0.36999999999989086,False,0.0032763605010904294,2,London,2,London,True,True,11690,False
7.17,0.7400000000000091,False,0.0035956070407702724,3,Sydney,3,Sydney,True,False,9447,True
7.43,0.9600000000000364,False,0.003716189180537772,4,Tokyo,1,Sydney,True,False,6318,True
11.7,0.8600000000001273,False,0.005855650702928325,4,Tokyo,1,Sydney,True,False,8497,True
17.43,4.040000000000191,False,0.00875936618975109,4,Tokyo,4,Tokyo,True,False,13235,True
4.0,0.029999999999972715,False,0.002016057901182922,0,Sydney,0,Sydney,True,True,5084,True
6.06,0.7699999999999818,False,0.0030579650907549536,0,Sydney,0,Sydney,True,True,11325,True
4.67,0.03000000000020009,False,0.0023587526390754904,0,Tokyo,0,Tokyo,True,True,5919,True
5.08,0.08000000000015461,False,0.0025478218129658054,1,Sydney,1,Tokyo,False,False,5865,True
4.63,0.5099999999999909,False,0.002323818892697788,1,Sydney,1,Tokyo,False,False,4391,True
8.69,1.509999999999991,False,0.004376643129828661,1,Tokyo,1,London,True,False,9903,False
8.85,1.1700000000000728,False,0.004463542691137976,1,London,1,London,True,False,10915,True
6.76,1.1199999999998909,False,0.003381690845422711,2,Sydney,2,Sydney,True,False,10899,True
5.93,1.6800000000000637,False,0.0029713140423399723,2,Sydney,2,Sydney,True,False,6835,False
12.73,0.21000000000003638,False,0.0063735724549519104,2,London,3,Sydney,True,False,19146,True
14.12,1.1099999999999,False,0.007086539088887885,2,London,3,Sydney,True,False,19008,False
5.58,0.6099999999999,False,0.0027900697517437936,3,Tokyo,3,Tokyo,False,False,10561,True
1.96,0.040000000000190994,False,0.0009862379550657913,4,New York,4,Sydney,True,False,3901,True
5.63,0.11000000000012733,False,0.0028383024632230615,4,Tokyo,4,Tokyo,True,False,17213,True
3.7,0.5099999999999909,False,0.0018599787861878982,4,New York,4,New York,False,False,8349,True
4.2,0.11999999999989086,False,0.0021114227973335746,0,Sydney,0,London,True,True,2992,True
3.7,0.03999999999996362,False,0.0018608019553508115,0,Sydney,0,Tokyo,True,True,3116,True
3.53,0.1899999999998272,False,0.00177618105977126,0,Sydney,0,Tokyo,True,True,4520,True
3.88,0.6400000000001,False,0.0019546501025183753,0,Sydney,0,Sydney,True,True,6315,True
4.25,0.2300000000000182,False,0.0021469851277077273,0,Tokyo,0,Tokyo,True,True,5564,False
21.46,5.099999999999909,False,0.010744827862450181,0,London,1,London,False,False,18393,False
20.91,8.179999999999836,False,0.010513190509469916,0,London,1,London,False,False,20575,False
6.33,0.09999999999990905,False,0.0031422189128816084,1,New York,1,New York,False,False,13666,True
4.56,0.290000000000191,False,0.0022612429894029026,2,Tokyo,2,Tokyo,False,False,3250,True
13.46,4.110000000000127,False,0.006565053042311914,3,Sydney,3,London,False,False,13923,False
9.94,0.5399999999999636,False,0.004881498433402414,3,Tokyo,3,Tokyo,True,False,15503,False
7.55,2.349999999999909,False,0.003685965503268548,4,Sydney,4,Sydney,True,False,8545,False
33.85,20.210000000000036,False,0.01681427797950496,4,London,4,London,True,False,27311,False
5.37,0.6800000000000637,False,0.002651053262967699,0,New York,1,Sydney,False,False,8637,False
7.2,1.5300000000002,False,0.0035575759073053835,0,New York,1,Sydney,False,False,9516,True
5.06,0.39000000000010004,False,0.002501817031144161,0,New York,1,Sydney,False,False,8642,True
6.23,1.2000000000000455,False,0.003077151042181172,1,Tokyo,1,Tokyo,False,False,9307,True
6.21,0.37999999999988177,False,0.0030587818068977747,1,London,1,London,False,False,11646,True
9.2,1.6399999999998727,False,0.004538368949663568,1,London,1,London,False,False,14132,False
5.44,1.1800000000000637,False,0.0026750984721450456,2,Sydney,2,London,True,False,7639,False
4.54,0.42000000000007276,False,0.0022339111651273674,2,Sydney,2,Sydney,True,False,6957,True
16.56,4.019999999999982,False,0.008158077531294798,2,London,2,New York,True,False,26075,False
2.65,0.5599999999999454,False,0.0013046603452180506,3,Sydney,3,Tokyo,False,False,3703,False
30.25,1.6600000000000819,False,0.014886371465409486,3,London,1,London,True,True,30315,False
6.83,1.1300000000001091,False,0.0033915474493874855,4,Sydney,4,London,True,True,10778,False
4.59,0.36999999999989086,False,0.0022868246020476793,4,Tokyo,4,Tokyo,True,True,8652,True
12.44,2.980000000000018,False,0.006177652194208699,4,London,4,London,False,False,23467,True
4.96,1.5300000000002,False,0.002464461569802396,4,New York,0,Sydney,False,False,5421,False
4.33,0.4800000000000182,False,0.002152633122710031,4,New York,0,New York,False,False,4585,True
