noisy_day,is_highest_day,is_highest_week,volume,session,weekday,target
0,1,0,0.03757963843342712,0,2,52.0
0,0,0,0.06907926651790046,1,4,2.42
0,0,0,0.02726302512855341,3,4,9.19
0,0,0,0.029462177807962227,3,0,2.78
0,0,0,0.06558649461530999,3,1,3.5
0,0,0,0.049513275767277896,1,2,6.36
0,0,0,0.08398822806506905,2,0,666.4
0,1,0,0.03149962808447333,3,2,8.23
0,1,0,0.06312861809126484,3,2,663.17
0,1,0,0.03473367614242747,3,4,5.11
1,0,0,0.06626564470748035,2,0,4.93
0,0,0,0.05750137447042463,0,1,13.25
1,0,0,0.07826396300249022,0,3,17.08
1,0,0,0.06493968500371916,2,3,22.05
1,0,0,0.0773907700268426,0,4,13.54
1,1,0,0.06852947834804826,0,4,433.66
1,0,0,0.08421461142912584,0,1,24.92
1,0,0,0.09330228647197697,2,2,20.33
1,0,0,0.08253290643898968,0,3,31.5
1,0,0,0.08169205394392161,0,4,9.71
1,0,0,0.0981533585589082,1,4,15.21
1,0,0,0.09281717926328385,3,4,165.16
1,0,0,0.08153035154102391,2,0,49.28
1,0,0,0.07299246466802498,3,0,3.63
1,1,0,0.07111671679441157,3,1,13.72
1,1,0,0.09052100514213642,1,1,33.44
1,0,0,0.08634908314737558,0,2,74.1
1,0,0,0.08570227353578475,1,2,30.84
1,0,0,0.08602567834158016,2,2,51.45
1,1,0,0.07373629572135443,3,3,11.73
1,0,0,0.07752013194916077,1,3,60.49
1,0,0,0.05413796449015232,3,1,5.15
1,0,0,0.06413117298923063,3,2,96.22
1,0,0,0.08143333009928527,2,2,7.62
1,0,0,0.09585718443776074,3,2,25.06
